split,dataset_part,scene_name,local_class,candidate_global_person_id,sample_image_path
train,dataset_part2,footpath2_2walk+stand_mv_11_20_2024_1_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk+stand_mv_11_20_2024_1_label/sensor_data/cam_fish_front/1732100259_150870717.png
train,dataset_part2,footpath2_2walk+stand_mv_11_20_2024_1_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk+stand_mv_11_20_2024_1_label/sensor_data/cam_fish_front/1732100259_181301563.png
train,dataset_part2,footpath2_2walk+stand_mv_11_20_2024_1_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk+stand_mv_11_20_2024_1_label/sensor_data/cam_fish_front/1732100259_222180482.png
train,dataset_part2,footpath2_2walk+stand_mv_11_20_2024_2_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk+stand_mv_11_20_2024_2_label/sensor_data/cam_fish_front/1732100676_891933667.png
train,dataset_part2,footpath2_2walk+stand_mv_11_20_2024_2_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk+stand_mv_11_20_2024_2_label/sensor_data/cam_fish_front/1732100676_920023851.png
train,dataset_part2,footpath2_2walk+stand_mv_11_20_2024_2_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk+stand_mv_11_20_2024_2_label/sensor_data/cam_fish_front/1732100676_953643310.png
train,dataset_part2,footpath2_2walk+stand_mv_11_20_2024_2_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk+stand_mv_11_20_2024_2_label/sensor_data/cam_fish_front/1732100677_106313413.png
train,dataset_part2,footpath2_2walk+stand_mv_11_20_2024_2_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk+stand_mv_11_20_2024_2_label/sensor_data/cam_fish_front/1732100677_231636395.png
train,dataset_part2,footpath2_2walk+stand_mv_11_20_2024_2_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk+stand_mv_11_20_2024_2_label/sensor_data/cam_fish_front/1732100676_891933667.png
train,dataset_part2,footpath2_2walk+stand_mv_11_20_2024_2_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk+stand_mv_11_20_2024_2_label/sensor_data/cam_fish_front/1732100676_920023851.png
train,dataset_part2,footpath2_2walk+stand_mv_11_20_2024_2_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk+stand_mv_11_20_2024_2_label/sensor_data/cam_fish_front/1732100676_953643310.png
train,dataset_part2,footpath2_2walk+stand_mv_11_20_2024_2_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk+stand_mv_11_20_2024_2_label/sensor_data/cam_fish_front/1732100677_106313413.png
train,dataset_part2,footpath2_2walk+stand_mv_11_20_2024_2_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk+stand_mv_11_20_2024_2_label/sensor_data/cam_fish_front/1732100677_231636395.png
train,dataset_part2,footpath2_2walk_mv_11_20_2024_a_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_11_20_2024_a_label/sensor_data/cam_fish_front/1732100035_280117074.png
train,dataset_part2,footpath2_2walk_mv_11_20_2024_a_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_11_20_2024_a_label/sensor_data/cam_fish_front/1732100035_313634062.png
train,dataset_part2,footpath2_2walk_mv_11_20_2024_a_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_11_20_2024_a_label/sensor_data/cam_fish_front/1732100035_351355452.png
train,dataset_part2,footpath2_2walk_mv_11_20_2024_a_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_11_20_2024_a_label/sensor_data/cam_fish_front/1732100035_378784560.png
train,dataset_part2,footpath2_2walk_mv_11_20_2024_a_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_11_20_2024_a_label/sensor_data/cam_fish_front/1732100035_413043989.png
train,dataset_part2,footpath2_2walk_mv_11_20_2024_a_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_11_20_2024_a_label/sensor_data/cam_fish_front/1732100036_135663527.png
train,dataset_part2,footpath2_2walk_mv_11_20_2024_a_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_11_20_2024_a_label/sensor_data/cam_fish_front/1732100036_167510449.png
train,dataset_part2,footpath2_2walk_mv_11_20_2024_a_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_11_20_2024_a_label/sensor_data/cam_fish_front/1732100036_198402252.png
train,dataset_part2,footpath2_2walk_mv_11_20_2024_a_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_11_20_2024_a_label/sensor_data/cam_fish_front/1732100036_232439453.png
train,dataset_part2,footpath2_2walk_mv_11_20_2024_a_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_11_20_2024_a_label/sensor_data/cam_fish_front/1732100036_260907982.png
train,dataset_part2,footpath2_2walk_mv_11_20_2024_b_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_11_20_2024_b_label/sensor_data/cam_fish_front/1732100070_976675604.png
train,dataset_part2,footpath2_2walk_mv_11_20_2024_b_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_11_20_2024_b_label/sensor_data/cam_fish_front/1732100071_015995074.png
train,dataset_part2,footpath2_2walk_mv_11_20_2024_b_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_11_20_2024_b_label/sensor_data/cam_fish_front/1732100071_039609716.png
train,dataset_part2,footpath2_2walk_mv_11_20_2024_b_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_11_20_2024_b_label/sensor_data/cam_fish_front/1732100071_083763737.png
train,dataset_part2,footpath2_2walk_mv_11_20_2024_b_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_11_20_2024_b_label/sensor_data/cam_fish_front/1732100071_108011772.png
train,dataset_part2,footpath2_2walk_mv_11_20_2024_b_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_11_20_2024_b_label/sensor_data/cam_fish_front/1732100070_976675604.png
train,dataset_part2,footpath2_2walk_mv_11_20_2024_b_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_11_20_2024_b_label/sensor_data/cam_fish_front/1732100071_015995074.png
train,dataset_part2,footpath2_2walk_mv_11_20_2024_b_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_11_20_2024_b_label/sensor_data/cam_fish_front/1732100071_039609716.png
train,dataset_part2,footpath2_2walk_mv_11_20_2024_b_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_11_20_2024_b_label/sensor_data/cam_fish_front/1732100071_083763737.png
train,dataset_part2,footpath2_2walk_mv_11_20_2024_b_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_11_20_2024_b_label/sensor_data/cam_fish_front/1732100071_108011772.png
train,dataset_part2,footpath2_2walk_mv_ly_11_20_2024_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_ly_11_20_2024_label/sensor_data/cam_fish_front/1732100303_259363449.png
train,dataset_part2,footpath2_2walk_mv_ly_11_20_2024_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_ly_11_20_2024_label/sensor_data/cam_fish_front/1732100303_305896685.png
train,dataset_part2,footpath2_2walk_mv_ly_11_20_2024_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_ly_11_20_2024_label/sensor_data/cam_fish_front/1732100303_320173700.png
train,dataset_part2,footpath2_2walk_mv_ly_11_20_2024_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_ly_11_20_2024_label/sensor_data/cam_fish_front/1732100303_349443487.png
train,dataset_part2,footpath2_2walk_mv_ly_11_20_2024_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_ly_11_20_2024_label/sensor_data/cam_fish_front/1732100303_382212426.png
train,dataset_part2,footpath2_2walk_mv_ly_11_20_2024_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_ly_11_20_2024_label/sensor_data/cam_fish_front/1732100303_259363449.png
train,dataset_part2,footpath2_2walk_mv_ly_11_20_2024_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_ly_11_20_2024_label/sensor_data/cam_fish_front/1732100303_305896685.png
train,dataset_part2,footpath2_2walk_mv_ly_11_20_2024_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_ly_11_20_2024_label/sensor_data/cam_fish_front/1732100303_320173700.png
train,dataset_part2,footpath2_2walk_mv_ly_11_20_2024_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_ly_11_20_2024_label/sensor_data/cam_fish_front/1732100303_349443487.png
train,dataset_part2,footpath2_2walk_mv_ly_11_20_2024_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_mv_ly_11_20_2024_label/sensor_data/cam_fish_front/1732100303_382212426.png
train,dataset_part2,footpath2_2walk_st_11_20_2024_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099808_171776369.png
train,dataset_part2,footpath2_2walk_st_11_20_2024_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099808_203029272.png
train,dataset_part2,footpath2_2walk_st_11_20_2024_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099808_247263640.png
train,dataset_part2,footpath2_2walk_st_11_20_2024_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099808_276755958.png
train,dataset_part2,footpath2_2walk_st_11_20_2024_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099808_304846769.png
train,dataset_part2,footpath2_2walk_st_11_20_2024_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099811_731796237.png
train,dataset_part2,footpath2_2walk_st_11_20_2024_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099811_755114293.png
train,dataset_part2,footpath2_2walk_st_11_20_2024_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099811_806534383.png
train,dataset_part2,footpath2_2walk_st_11_20_2024_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099811_825314690.png
train,dataset_part2,footpath2_2walk_st_11_20_2024_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_2walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099811_854729600.png
train,dataset_part2,footpath2_3walk_st_11_20_2024_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_3walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099882_736962052.png
train,dataset_part2,footpath2_3walk_st_11_20_2024_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_3walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099882_780764957.png
train,dataset_part2,footpath2_3walk_st_11_20_2024_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_3walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099882_801236002.png
train,dataset_part2,footpath2_3walk_st_11_20_2024_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_3walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099882_835900044.png
train,dataset_part2,footpath2_3walk_st_11_20_2024_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_3walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099882_866604959.png
train,dataset_part2,footpath2_3walk_st_11_20_2024_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_3walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099879_759619940.png
train,dataset_part2,footpath2_3walk_st_11_20_2024_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_3walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099879_790491246.png
train,dataset_part2,footpath2_3walk_st_11_20_2024_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_3walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099879_826457727.png
train,dataset_part2,footpath2_3walk_st_11_20_2024_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_3walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099879_852310590.png
train,dataset_part2,footpath2_3walk_st_11_20_2024_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_3walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099879_887580180.png
train,dataset_part2,footpath2_3walk_st_11_20_2024_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_3walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099883_260506605.png
train,dataset_part2,footpath2_3walk_st_11_20_2024_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_3walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099883_487021199.png
train,dataset_part2,footpath2_3walk_st_11_20_2024_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_3walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099883_520364389.png
train,dataset_part2,footpath2_3walk_st_11_20_2024_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_3walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099883_558650370.png
train,dataset_part2,footpath2_3walk_st_11_20_2024_label,05,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/footpath2_3walk_st_11_20_2024_label/sensor_data/cam_fish_front/1732099883_591196531.png
train,dataset_part2,in_straw_1pick_2push_diff_st_10_31_2024_1_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1pick_2push_diff_st_10_31_2024_1_label/sensor_data/cam_fish_front/1730366925_718617458.png
train,dataset_part2,in_straw_1pick_2push_diff_st_10_31_2024_1_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1pick_2push_diff_st_10_31_2024_1_label/sensor_data/cam_fish_front/1730366925_755640757.png
train,dataset_part2,in_straw_1pick_2push_diff_st_10_31_2024_1_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1pick_2push_diff_st_10_31_2024_1_label/sensor_data/cam_fish_front/1730366925_784711015.png
train,dataset_part2,in_straw_1pick_2push_diff_st_10_31_2024_1_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1pick_2push_diff_st_10_31_2024_1_label/sensor_data/cam_fish_front/1730366925_822883958.png
train,dataset_part2,in_straw_1pick_2push_diff_st_10_31_2024_1_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1pick_2push_diff_st_10_31_2024_1_label/sensor_data/cam_fish_front/1730366925_852469945.png
train,dataset_part2,in_straw_1pick_2push_diff_st_10_31_2024_1_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1pick_2push_diff_st_10_31_2024_1_label/sensor_data/cam_fish_front/1730366924_868575655.png
train,dataset_part2,in_straw_1pick_2push_diff_st_10_31_2024_1_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1pick_2push_diff_st_10_31_2024_1_label/sensor_data/cam_fish_front/1730366924_901850965.png
train,dataset_part2,in_straw_1pick_2push_diff_st_10_31_2024_1_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1pick_2push_diff_st_10_31_2024_1_label/sensor_data/cam_fish_front/1730366924_936901638.png
train,dataset_part2,in_straw_1pick_2push_diff_st_10_31_2024_1_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1pick_2push_diff_st_10_31_2024_1_label/sensor_data/cam_fish_front/1730366924_966392986.png
train,dataset_part2,in_straw_1pick_2push_diff_st_10_31_2024_1_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1pick_2push_diff_st_10_31_2024_1_label/sensor_data/cam_fish_front/1730366925_000756614.png
train,dataset_part2,in_straw_1pick_2push_diff_st_10_31_2024_1_label,06,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1pick_2push_diff_st_10_31_2024_1_label/sensor_data/cam_fish_front/1730366913_866297870.png
train,dataset_part2,in_straw_1pick_2push_diff_st_10_31_2024_1_label,06,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1pick_2push_diff_st_10_31_2024_1_label/sensor_data/cam_fish_front/1730366913_897671877.png
train,dataset_part2,in_straw_1pick_2push_diff_st_10_31_2024_1_label,06,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1pick_2push_diff_st_10_31_2024_1_label/sensor_data/cam_fish_front/1730366913_939263419.png
train,dataset_part2,in_straw_1pick_2push_diff_st_10_31_2024_1_label,06,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1pick_2push_diff_st_10_31_2024_1_label/sensor_data/cam_fish_front/1730366913_968392448.png
train,dataset_part2,in_straw_1pick_2push_diff_st_10_31_2024_1_label,06,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1pick_2push_diff_st_10_31_2024_1_label/sensor_data/cam_fish_front/1730366914_002120271.png
train,dataset_part2,in_straw_1pick_st_10_31_2024_1_label,06,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1pick_st_10_31_2024_1_label/sensor_data/cam_fish_front/1730366473_571457309.png
train,dataset_part2,in_straw_1pick_st_10_31_2024_1_label,06,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1pick_st_10_31_2024_1_label/sensor_data/cam_fish_front/1730366473_601373189.png
train,dataset_part2,in_straw_1pick_st_10_31_2024_1_label,06,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1pick_st_10_31_2024_1_label/sensor_data/cam_fish_front/1730366473_666069934.png
train,dataset_part2,in_straw_1pick_st_10_31_2024_1_label,06,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1pick_st_10_31_2024_1_label/sensor_data/cam_fish_front/1730366473_702622404.png
train,dataset_part2,in_straw_1pick_st_10_31_2024_1_label,06,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1pick_st_10_31_2024_1_label/sensor_data/cam_fish_front/1730366473_728612397.png
train,dataset_part2,in_straw_1push+pick_same_mv_10_31_2024_1_label,06,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1push+pick_same_mv_10_31_2024_1_label/sensor_data/cam_fish_front/1730366409_336914511.png
train,dataset_part2,in_straw_1push+pick_same_mv_10_31_2024_1_label,06,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1push+pick_same_mv_10_31_2024_1_label/sensor_data/cam_fish_front/1730366409_732935155.png
train,dataset_part2,in_straw_1push+pick_same_mv_10_31_2024_1_label,06,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1push+pick_same_mv_10_31_2024_1_label/sensor_data/cam_fish_front/1730366409_829749105.png
train,dataset_part2,in_straw_1push+pick_same_mv_10_31_2024_1_label,06,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1push+pick_same_mv_10_31_2024_1_label/sensor_data/cam_fish_front/1730366409_896880798.png
train,dataset_part2,in_straw_1push+pick_same_mv_10_31_2024_1_label,06,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1push+pick_same_mv_10_31_2024_1_label/sensor_data/cam_fish_front/1730366409_927727661.png
train,dataset_part2,in_straw_1walk_mv_11_20_2024_3_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1walk_mv_11_20_2024_3_label/sensor_data/cam_fish_front/1732097033_025740470.png
train,dataset_part2,in_straw_1walk_mv_11_20_2024_3_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1walk_mv_11_20_2024_3_label/sensor_data/cam_fish_front/1732097033_097943128.png
train,dataset_part2,in_straw_1walk_mv_11_20_2024_3_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1walk_mv_11_20_2024_3_label/sensor_data/cam_fish_front/1732097033_122141793.png
train,dataset_part2,in_straw_1walk_mv_11_20_2024_3_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1walk_mv_11_20_2024_3_label/sensor_data/cam_fish_front/1732097033_153344461.png
train,dataset_part2,in_straw_1walk_mv_11_20_2024_3_label,02,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_1walk_mv_11_20_2024_3_label/sensor_data/cam_fish_front/1732097033_186286507.png
train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,06,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281271_868742380.png
train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,06,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281271_896796618.png
train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,06,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281271_923859005.png
train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,06,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281271_961372447.png
train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,06,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281271_994432094.png
train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,07,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281271_868742380.png
train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,07,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281271_896796618.png
train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,07,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281271_923859005.png
train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,07,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281271_961372447.png
train,dataset_part2,in_straw_2pick_diff_mv_10_10_2024_2_a_label,07,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part2/in_straw_2pick_diff_mv_10_10_2024_2_a_label/sensor_data/cam_fish_front/1730281271_994432094.png
train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979200_498316920.png
train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979200_690317725.png
train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,01,UNKNOWN,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979200_727352232.png
